time,alt,bias_x,bias_y,dop,h_acc,height,lat,lon,time_acc,v_acc,vel_acc,vel_h,vel_x,vel_y,vel_z,x,y,yaw,yaw_acc,z
1532707275.966615,32613.714285714286,-0.6988201207276665,1.7175528911230968,1.17,636.2857142857143,78.67685714285714,49.402435985714284,2.7955963714285716,2e-09,852.2857142857143,0.06442857142857143,4.240714285714286,4.134428571428571,-0.9434285714285714,-0.08457142857142859,-229.27343248650024,362.6252147134427,-0.21184602007851794,0.015647500076004878,5.140726542253909
1532707276.046249,32602.714285714286,-0.6988201207276665,1.7175528911230968,1.17,635.0,78.66585714285715,49.40243482857143,2.7956044714285717,2e-09,850.8571428571429,0.06342857142857143,4.265142857142857,4.156857142857143,-0.956,-0.09585714285714286,-228.68552850593434,362.4964933546289,-0.21727030392752056,0.015492165772577381,5.12975493060074
1532707276.125123,32592.428571428572,-0.6988201207276665,1.7175528911230968,1.17,634.0,78.65571428571428,49.402434257142865,2.795608542857143,2e-09,849.7142857142857,0.06285714285714286,4.273285714285714,4.1657142857142855,-0.954,-0.07871428571428571,-228.39002097893595,362.43292682251496,-0.21767838683990703,0.015415645551514945,5.1196262286765375
1532707276.2025971,32582.14285714286,-0.6988201207276665,1.7175528911230968,1.17,633.0,78.64557142857143,49.40243368571429,2.7956126142857145,2e-09,848.5714285714286,0.062285714285714285,4.281428571428571,4.174571428571428,-0.952,-0.06157142857142857,-228.09451345193756,362.369360290401,-0.21808646975230062,0.015339125330452508,5.109497526752335
1532707276.285507,32571.85714285714,-0.6988201207276665,1.7175528911230968,1.17,632.0,78.63542857142858,49.40243311428572,2.7956166857142857,2e-09,847.4285714285714,0.061714285714285715,4.289571428571429,4.183428571428571,-0.9500000000000001,-0.04442857142857143,-227.7990059249392,362.30579375828705,-0.2184945526646942,0.01526260510939007,5.099368824828133
1532707276.365241,32561.571428571428,-0.6988201207276665,1.7175528911230968,1.17,631.0,78.62528571428572,49.40243254285715,2.7956207571428573,2e-09,846.2857142857143,0.061142857142857145,4.297714285714286,4.192285714285714,-0.9480000000000001,-0.027285714285714288,-227.5034983979408,362.2422272261731,-0.21890263557708778,0.015186084888327633,5.089240122903931
1532707276.445793,32551.285714285714,-0.6988201207276665,1.7175528911230968,1.17,630.0,78.61514285714286,49.402431971428584,2.7956248285714285,2e-09,845.1428571428571,0.06057142857142857,4.305857142857143,4.201142857142857,-0.9460000000000001,-0.010142857142857134,-227.2079908709424,362.17866069405915,-0.21931071848947425,0.015109564667265197,5.079111420979729
1532707276.525125,32535.85714285714,-0.6988201207276665,1.7175528911230968,1.17,628.5714285714286,78.59985714285715,49.40243071428572,2.7956330428571428,2e-09,843.5714285714286,0.06,4.324714285714285,4.212,-0.9792857142857143,-0.009571428571428571,-226.61179208994955,362.0388170825745,-0.22592536675488617,0.01501930621166206,5.0638548202282765
1532707276.6049,32530.714285714286,-0.6988201207276665,1.7175528911230968,1.17,628.1428571428571,78.59471428571429,49.40243002857144,2.795637185714286,2e-09,843.1428571428571,0.06,4.335428571428571,4.214,-1.0145714285714287,-0.02614285714285714,-226.31110083595507,361.96254000320386,-0.2321319321078974,0.015005567977121364,5.058726921401027
1532707276.68605,32525.571428571428,-0.6988201207276665,1.7175528911230968,1.17,627.7142857142857,78.58957142857143,49.40242934285715,2.7956413285714286,2e-09,842.7142857142857,0.06,4.346142857142857,4.216,-1.0498571428571428,-0.04271428571428571,-226.0104095819606,361.88626292383316,-0.23833849746091573,0.014991829742580665,5.053599022573777
